id baseMean baseMeanA baseMeanB foldChange log2FoldChange pval padj
AT1G01810 6.61327415667794 6.78512082016805 6.44142749318783 0.949346026977348 -0.0749940641062709 1 1
AT1G01820 102.574432207786 113.647357154627 91.501507260945 0.805135372716584 -0.312696721439861 0.116424891663547 1
AT1G01830 81.9055096787711 87.528218623089 76.2828007344531 0.871522372264189 -0.198390395607746 0.370356310085478 1
AT1G01840 11.2418425676462 11.430524104804 11.0531610304884 0.966986371678533 -0.0484325378122849 0.96633200136529 1
AT1G01860 55.6682556367262 56.4773702345225 54.85914103893 0.971347299124006 -0.0419408804579543 0.932732036119578 1
AT1G01880 15.665180915137 15.8602784354531 15.4700833948208 0.975397970330708 -0.0359371245608129 0.995973659945453 1
AT1G01900 82.9035723840213 86.1193580776428 79.6877866903997 0.925317936282751 -0.111978938676736 0.616259631101951 1
AT1G01910 170.699604920546 176.026132576937 165.373077264155 0.939480262635852 -0.0900652422324383 0.580949362450292 1
AT1G01920 60.6006572516652 62.9717894124881 58.2295250908423 0.924692241305351 -0.112954811227447 0.658365803792896 1
AT1G01930 96.7197876733643 98.1639166639072 95.2756586828213 0.970577192931546 -0.0430851354973312 0.824902350781435 1
AT1G01940 113.917580255525 118.547796435102 109.287364075948 0.921884399055668 -0.117342241592056 0.511709310784285 1
AT1G01950 117.218369675744 110.890075621728 123.546663729759 1.11413634662137 0.155925798708143 0.380796032025906 1
AT1G01960 622.315469905775 634.991756392189 609.639183419361 0.960074169912262 -0.0587822302710547 0.629203497428127 1
AT1G01970 108.991300820618 115.381844014028 102.600757627209 0.889227924063473 -0.169374841444473 0.396691294170794 1
AT1G01980 1.12566019321474 0.98245277388035 1.26886761254913 1.29153038831327 0.369081588909323 1 1
AT1G01990 120.304166108059 117.494472159662 123.113860056455 1.04782682787968 0.0674003054222241 0.726197364782691 1
AT1G02000 92.9466299215062 92.804719598255 93.0885402447573 1.00305825660301 0.0044053986435659 1 1
AT1G02010 57.3686002227016 66.0544833761873 48.6827170692158 0.737008520556623 -0.44024679647105 0.0627376547546529 0.991864715621473
AT1G02020 102.452107420213 101.490000642241 103.414214198184 1.01895963684862 0.0270969044265393 0.912752494349148 1
AT1G02030 4.08700185775244 4.40944278911825 3.76456092638663 0.853749806138073 -0.228114749078979 0.935933870331398 1
AT1G02040 0.642041510658545 0.97892325797459 0.3051597633425 0.311730016481457 -1.68163101613847 0.704085370427062 1
AT1G02050 26.4544105737457 24.604111325474 28.3047098220173 1.15040569633222 0.202142724535444 0.562007346688626 1
AT1G02060 29.2149622497474 26.4833756373019 31.9465488621929 1.20628689105614 0.270573064022093 0.429357435930444 1
AT1G02065 19.3740732657614 18.2536040460317 20.4945424854911 1.12276690311723 0.167058441876861 0.718863341799581 1
AT1G02070 2.94005573244747 2.06113533141081 3.81897613348413 1.85285074457974 0.889746670503174 0.422501712047483 1
AT1G02074 0 0 0 NA NA NA NA
AT1G02080 724.501858638271 710.840764996694 738.162952279847 1.03843643841006 0.0544129130559599 0.667170305590038 1
AT1G02090 192.027877875027 198.650354737124 185.405401012929 0.933325295382824 -0.0995480982237071 0.530321516034928 1
AT1G02100 144.439144049895 146.753642463295 142.124645636495 0.968457363312412 -0.0462395598345291 0.787860041592022 1
AT1G02110 254.143897722301 253.206163747952 255.08163169665 1.00740688110012 0.0106464904814921 0.986782971462486 1
AT1G02120 370.285753466504 379.697029460482 360.874477472527 0.950427444705847 -0.0733515986378337 0.618126622234949 1
AT1G02130 286.9737148657 288.299339974716 285.648089756684 0.990803828346381 -0.0133286518928438 0.927978544257279 1
AT1G02140 701.693257469275 690.444488248395 712.942026690155 1.03258413793531 0.0462593413894866 0.737716166591951 1
AT1G02145 72.7986907212667 79.374365273938 66.2230161685954 0.834312387129591 -0.261340429467504 0.265650780115653 1
AT1G02150 689.908929936251 684.892966216024 694.924893656477 1.01464743826452 0.0209785181236438 0.871292424484892 1
AT1G02160 59.8145240433871 60.897401571358 58.7316465154162 0.9644360021929 -0.0522425874395739 0.867192457721245 1
AT1G02170 190.80567839856 196.769943687948 184.841413109172 0.939378289411449 -0.0902218439788915 0.582674273763826 1
AT1G02180 30.9513893655714 29.9995364043784 31.9032423267644 1.0634578447055 0.0887628462372772 0.803803936601546 1
AT1G02190 1.47657092868923 1.01335286312847 1.93978899425 1.91422856226152 0.93676310043749 0.662204685164215 1
AT1G02205 232.600920172504 236.615060347271 228.586779997737 0.966070290125443 -0.0497999332319284 0.782387768324586 1
AT1G02210 0 0 0 NA NA NA NA
AT1G02220 24.5796055778481 28.1211376464543 21.0380735092419 0.748123129787197 -0.418652359381077 0.241032322617424 1
AT1G02230 4.62711420415895 3.72828020515758 5.52594820316032 1.48217083992665 0.567711747043173 0.541172682133236 1
AT1G02250 0 0 0 NA NA NA NA
AT1G02260 48.7827551507027 54.4480005462635 43.1175097551418 0.791902536779209 -0.336605213013921 0.206570894991644 1
AT1G02270 82.5356906662192 78.0990419624517 86.9723393699867 1.11361595718167 0.155251789056028 0.481514766630262 1
AT1G02280 306.599886684957 293.156795397143 320.042977972771 1.09171263636992 0.12659315603573 0.396286386794401 1
AT1G02290 52.6918916125823 51.8825269099155 53.501256315249 1.03119989525846 0.0443240222740788 0.909138048000482 1
AT1G02300 38.4864836497694 46.4239410320128 30.549026267526 0.658044655158856 -0.603742605774457 0.0419252925383138 0.793762628729485
AT1G02305 277.539100264097 275.497575983079 279.580624545116 1.01482063334847 0.0212247577100844 0.856423130096608 1
AT1G02310 7.49593656635015 9.41087741035859 5.58099572234171 0.593036704122687 -0.753806696326753 0.228657023892776 1
AT1G02320 0 0 0 NA NA NA NA
AT1G02330 125.941942106975 109.016353117058 142.867531096892 1.31051467978832 0.390133514169338 0.0303233571920779 0.648526763354274
AT1G02335 97.2214726018337 92.9842971431412 101.458648060526 1.09113744124279 0.125832837051691 0.492669319050021 1
AT1G02340 157.797912163172 18.5760713313859 297.019752994959 15.9893740552728 3.99904155684322 3.02762151569834e-76 6.99320017696003e-73
AT1G02350 42.4246851125517 9.09280519481383 75.7565650302896 8.3314844437114 3.05857356747344 1.56849812274028e-21 5.93920813754998e-19
AT1G02360 129.748993317324 133.059957070118 126.438029564531 0.950233506372643 -0.0736460160849465 0.724208576501787 1
AT1G02370 33.1417736926521 29.3360213999465 36.9475259853576 1.25945933436717 0.332804540846304 0.290426421684009 1
AT1G02380 24.4240242646603 17.7066303667808 31.1414181625398 1.75874333611006 0.814544957091273 0.0172257062016019 0.454719270679545
AT1G02390 9.78301512393981 11.4411126525213 8.12491759535834 0.71015100035466 -0.493802275480465 0.378357561977962 1
AT1G02391 0 0 0 NA NA NA NA
AT1G02400 31.1316583104797 24.6034596547241 37.6598569662353 1.53067322623484 0.614166323850938 0.0618549853691589 0.985421053221832
AT1G02405 2.00661174909651 2.7078683102176 1.30535518797543 0.48206007029586 -1.05271516063523 0.488234195044009 1
AT1G02410 103.300078951155 101.878449292747 104.721708609563 1.02790834898405 0.0397116357761817 0.856237157553498 1
AT1G02420 15.1344213933987 13.5057774998378 16.7630652869595 1.24117736184835 0.311709288535049 0.499516902709574 1
AT1G02430 23.3361739485398 16.7261898841525 29.9461580129271 1.79037534670703 0.840262075794465 0.0202358063871965 0.507499083530365
AT1G02440 1.95428911668168 1.30405450533087 2.60452372803249 1.99725066504921 0.998015409661742 0.562813535627213 1
AT1G02450 1.00883142373875 1.40734332079249 0.610319526685001 0.433667831912772 -1.20533766220307 0.739508621899898 1
AT1G02460 11.5600614067882 11.7803619635006 11.3397608500758 0.962598677800403 -0.0549936532302365 0.963798459506461 1
AT1G02470 2.2340303985831 3.79713941546534 0.670921381700861 0.176691268950587 -2.50069734279014 0.0744180747386178 1
AT1G02475 168.551542453897 179.735618465218 157.367466442576 0.875549697863753 -0.19173902379374 0.248854086222953 1
AT1G02490 0.642041510658545 0.97892325797459 0.3051597633425 0.311730016481457 -1.68163101613847 0.704085370427062 1
AT1G02500 3427.894802079 3505.07315756887 3350.71644658913 0.955961914618982 -0.0649749522930778 0.56659425135966 1
AT1G02510 0 0 0 NA NA NA NA
AT1G02520 97.435434014927 94.5466359767727 100.324232053081 1.06110842566337 0.0855720805455138 0.683583677525296 1
AT1G02530 2.30868524744475 2.34830745770745 2.26906303718206 0.966254665561235 -0.0495246197791858 1 1
AT1G02540 0 0 0 NA NA NA NA
AT1G02550 0 0 0 NA NA NA NA
AT1G02560 1205.43299507877 1266.68865408588 1144.17733607166 0.903282217284379 -0.146751287839663 0.220191448942125 1
AT1G02570 6.78891459709718 4.44034287836637 9.137486315828 2.0578334975766 1.04112625631437 0.127126576794153 1
AT1G02575 1.69353764153502 2.05760581550505 1.32946946756499 0.6461244702687 -0.630115980522765 0.778201092595384 1
AT1G02580 2.13905011799546 2.36242552133049 1.91567471466043 0.810893167790341 -0.302416237721539 0.953707378913365 1
AT1G02590 0 0 0 NA NA NA NA
AT1G02610 14.7869261600806 14.8442616103226 14.7295907098387 0.992275068744127 -0.011187989089842 1 1
AT1G02620 1.67498721398686 2.38626657876708 0.963707849206634 0.403855905195871 -1.30808746018091 0.453644692998835 1
AT1G02630 0.839350438290496 0.684692099866428 0.994008776714564 1.45176025385495 0.537803223903487 1 1
AT1G02640 187.379504725943 174.716817447893 200.042192003992 1.14495098368909 0.195285836660777 0.238703722971748 1
AT1G02650 11.0318265509988 12.3288528674052 9.73480023459238 0.789594971996873 -0.340815291894308 0.564846239940453 1
AT1G02660 72.6009027834976 30.0304364936265 115.171369073369 3.83515468041272 1.93928476603697 1.29136991662094e-16 3.87377432910526e-14
AT1G02670 7.18302155090787 5.70996777854336 8.65607532327239 1.51595869871626 0.60023044878018 0.374078115071165 1
AT1G02680 45.6575068603519 46.5833316146613 44.7316821060426 0.96025081409085 -0.0585168130283561 0.870762930800679 1
AT1G02690 104.537802733397 98.9148040120794 110.160801454714 1.113693774708 0.155352598528346 0.440357290589669 1
AT1G02700 6.6070424303897 8.4734427893494 4.74064207142999 0.559470594100039 -0.83786579006805 0.250983504163188 1
AT1G02710 70.0678606526547 70.1138071231643 70.0219141821451 0.998689374535634 -0.0018920730284672 1 1
AT1G02720 84.2248519131319 81.0049116471273 87.4447921791365 1.07949987724278 0.110363079301838 0.621813664517419 1
AT1G02730 443.361647168041 436.574046517831 450.149247818251 1.03109484269323 0.0441770415227598 0.772519571548433 1
AT1G02740 45.3537730619896 41.9055110161236 48.8020351078556 1.16457320110184 0.21980132529159 0.419577978101111 1
AT1G02750 51.6892883898221 51.4485650399398 51.9300117397044 1.00935782561459 0.0134377123277207 0.964022003138533 1
AT1G02770 3.15261713049963 3.07801771044503 3.22721655055422 1.04847237870104 0.0682888551055288 1 1
AT1G02780 3424.2319437419 3498.8601448056 3349.60374267819 0.957341420934189 -0.0628945636503428 0.563548041854622 1
AT1G02790 0.15257988167125 0 0.3051597633425 Inf Inf 1 1
AT1G02800 31.0914507098782 32.5502403063534 29.632661113403 0.910366892364205 -0.135480003291303 0.645586843861546 1
AT1G02810 93.9819008059359 93.7925002961394 94.1713013157324 1.00403871331287 0.00581489720474546 1 1
AT1G02813 1.30194110625139 1.04778246828234 1.55609974422043 1.48513626761802 0.570595310552888 0.834419634118838 1
AT1G02816 90.1419273019144 99.9155560362385 80.3682985675902 0.804362221018331 -0.31408277160988 0.124908673165488 1
AT1G02820 21.3279306746665 29.2068792357962 13.4489821135367 0.460473096251019 -1.11881122747214 0.00270283561296574 0.117298243015891
AT1G02830 0 0 0 NA NA NA NA
AT1G02840 356.177875390569 365.054726506831 347.301024274307 0.95136701172888 -0.0719260935939942 0.625484415822347 1
AT1G02850 52.8638604228238 60.6290237619385 45.098697083709 0.74384666427733 -0.426922838454325 0.07384614612127 1
AT1G02860 31.3805758943077 30.1443138568054 32.6168379318099 1.08202290112655 0.113731034277541 0.729325858771812 1
AT1G02870 180.216927054503 168.062940386988 192.370913722017 1.14463613024416 0.194889051141061 0.237379106044926 1
AT1G02880 103.129869284115 103.68777495721 102.571963611021 0.989238737675204 -0.0156093594481651 0.989466082066259 1
AT1G02890 439.951248257232 472.025365697601 407.877130816863 0.864100026095134 -0.210729770000046 0.128511989769333 1
AT1G02900 100.277691013014 103.790412101921 96.7649699241075 0.932311260399324 -0.10111640302725 0.635859257291716 1
AT1G02910 200.569813436087 201.153747011531 199.985879860643 0.994194156617818 -0.00840047103077082 0.971278848480302 1
AT1G02920 891.134294242806 799.299519735118 982.969068750494 1.22978813883967 0.298409797376065 0.0180890292434173 0.470518465613122
AT1G02930 699.568525731841 680.357439676626 718.779611787056 1.0564735091729 0.0792565924843689 0.512303391244725 1
AT1G02940 2.13017879261917 3.34487829521084 0.915479290027501 0.273695844580735 -1.8693545639049 0.191626391151439 1
AT1G02950 37.2484746464956 37.432255757257 37.0646935357341 0.990180601887676 -0.0142364083974041 1 1
AT1G02960 42.9406306052027 47.0199574466391 38.8613037637664 0.826485302711479 -0.274938930413686 0.300646047237737 1
AT1G02965 0 0 0 NA NA NA NA
AT1G02970 17.4551867243606 15.9264736837588 18.9838997649625 1.19197131404684 0.253349516353477 0.545480847333275 1
AT1G02980 0.991623680126732 1.01335286312847 0.969894497124998 0.957114281130759 -0.0632368995625099 1 1
AT1G02990 105.870610985861 99.2114852490358 112.529736722686 1.13424102502063 0.181727244031217 0.341307882007156 1
AT1G03000 118.992622048627 120.277393158095 117.707850939159 0.978636532173934 -0.0311549557885643 0.883137446342147 1
AT1G03010 9.65961469418097 10.4930894837948 8.82613990456713 0.841138343306606 -0.249584992637294 0.683691085250536 1
AT1G03020 2.7878915562424 2.684027252781 2.89175585970379 1.07739437321568 0.107546435710999 1 1
AT1G03022 0 0 0 NA NA NA NA
AT1G03030 71.0330855679932 72.1902072555465 69.8759638804399 0.967942419573414 -0.0470068670844761 0.868408349552332 1
AT1G03040 190.675852425103 183.87754899882 197.474155851386 1.07394381166486 0.102918514037476 0.542994879873432 1
AT1G03050 0 0 0 NA NA NA NA
AT1G03055 31.7744639928075 33.6640041397877 29.8849238458273 0.88774121229703 -0.171788920731788 0.646402930727052 1
AT1G03060 440.053373942425 425.335059147421 454.771688737429 1.06920809596325 0.0965426667132755 0.489220247591881 1
AT1G03070 5.6586896781058 6.83366848894497 4.48371086726663 0.65612062898867 -0.607967013512273 0.469407784972344 1
AT1G03080 443.478675041777 451.088881136137 435.868468947417 0.966258507302629 -0.0495188837652372 0.723383818464142 1
AT1G03090 146.983994035468 143.395083892057 150.572904178878 1.05005625082813 0.0704666141933965 0.667938730288389 1
AT1G03100 15.6686328927435 17.1546099469704 14.1826558385166 0.826754783837061 -0.274468606605189 0.552376129322041 1
AT1G03103 0 0 0 NA NA NA NA
AT1G03106 0.330295969103353 0.325131247356277 0.33546069085043 1.03177007309554 0.0451215062622636 1 1
AT1G03110 79.7621252730312 81.3885274402278 78.1357231058345 0.96003362590898 -0.0588431566759252 0.762741171688662 1
AT1G03120 4.1287166426978 5.35393644193897 2.90349684345663 0.542310667103307 -0.882808546836124 0.334062354550104 1
AT1G03130 8564.37894659679 8443.11388191497 8685.64401127861 1.02872519934655 0.0408576503688633 0.729151781334966 1
AT1G03140 186.696859567312 182.392556328101 191.001162806523 1.04719823358874 0.0665345688635985 0.710273071271118 1
AT1G03150 74.8070081173092 70.859647730777 78.7543685038413 1.11141349168231 0.152395658686103 0.507251974147181 1
AT1G03160 321.651115315919 325.700909525879 317.601321105959 0.97513182130283 -0.0363308349124178 0.790630607412729 1
AT1G03170 3.59376937053631 1.66714487374678 5.52039386732585 3.31128623208323 1.72739172464573 0.087980639165119 1
AT1G03180 19.3980993831736 19.219274794287 19.5769239720601 1.01860887997082 0.0266001994480543 0.977646320653223 1
AT1G03190 63.5275150484192 64.2363675721057 62.8186625247326 0.977929868998559 -0.032197087047091 0.910526713415191 1
AT1G03200 3.45300424342445 4.41650182092977 2.48950666591914 0.563682925278414 -0.827044227939098 0.474439102308854 1
AT1G03210 49.1271508486676 45.6450314397484 52.6092702575869 1.15257386397096 0.204859210324831 0.406012198286971 1
AT1G03220 1150.65974597877 1138.66210791273 1162.65738404482 1.02107321914494 0.0300863227385852 0.813305447429556 1
AT1G03230 381.726292848676 397.671187315634 365.781398381718 0.919808651088909 -0.12059432810627 0.318172801925941 1
AT1G03240 0.500090653351541 0.359560852510152 0.640620454192931 1.78167464483593 0.83323390748998 1 1
AT1G03250 149.590912811185 154.435360938256 144.746464684115 0.937262449511058 -0.0934750111533205 0.591602084805227 1
AT1G03260 39.1771974978068 46.9155218938291 31.4388731017846 0.670116665715272 -0.57751580768029 0.0396187824960184 0.767713622561269
AT1G03270 25.3951958868406 26.3213210926514 24.4690706810298 0.929629276391497 -0.105272591291492 0.850307969524648 1
AT1G03280 138.625275858145 133.046985743843 144.203565972448 1.08385443808614 0.116171015407414 0.51737369119416 1
AT1G03290 61.6528360505512 68.4743140062045 54.8313580948979 0.800758049068291 -0.320561700117133 0.164375616919975 1
AT1G03300 32.5118855651587 32.9257176305849 32.0980534997326 0.974862685146656 -0.036729073367979 0.910396939656366 1
AT1G03310 219.764545831833 234.271643025972 205.257448637695 0.876151488018291 -0.190747759173081 0.249064050270058 1
AT1G03320 3.96442332271903 4.37854269987014 3.55030394556792 0.810841457746483 -0.302508240226375 0.81949806616641 1
AT1G03330 226.706932251402 212.644429490885 240.76943501192 1.13226307215464 0.179209195624554 0.224448834968671 1
AT1G03340 9.71358606416484 11.4172715950847 8.00990053324498 0.701559953841632 -0.511361696082739 0.37886155504201 1
AT1G03350 216.014565727308 213.890989583668 218.138141870948 1.01985662086817 0.0283663415083249 0.858280979791691 1
AT1G03360 35.3905896766071 35.1872371150112 35.593942238203 1.01155831365397 0.0165794898363326 0.986765251029594 1
AT1G03365 103.532371069499 108.516409881931 98.5483322570673 0.908142209683227 -0.13900986219486 0.489437785331862 1
AT1G03370 144.601972836258 143.537321961775 145.666623710741 1.01483448151229 0.0212444444806401 0.941722577214447 1
AT1G03380 252.24541962674 250.047056475535 254.443782777945 1.01758359552151 0.0251473182166948 0.892404333808517 1
AT1G03390 0 0 0 NA NA NA NA
AT1G03400 88.138947870274 90.4596604730087 85.8182352675394 0.94869066298503 -0.075990346658941 0.69533062641996 1
AT1G03410 26.9337252577601 26.3542334731516 27.5132170423687 1.0439771306723 0.0620901086251934 0.851562826656355 1
AT1G03430 32.0044370376224 30.5550863400945 33.4537877351504 1.09486804791817 0.130757008561605 0.66207517709411 1
AT1G03440 169.930741460421 173.105774341333 166.755708579509 0.963316846096056 -0.053917699613548 0.740003924514581 1
